version	book	chapter	verse	clause_atom	is_shared	is_published	status	keywords	ntext
4b	Ruth	1	8	36	T		?	valence val_wrn	_0c_ [2|עֲשִׂיתֶ֛ם] do; make; perform; observe [3|with the die and company~me]
4b	Ruth	1	8	36	T		?	valence val_wrn	[3|with the die and company~me] taken as direct object
4b	Ruth	1	17	89	T		?	valence val_wrn	_0i_ [2|יַעֲשֶׂ֨ה] act; take action for [4|to~me]
4b	Ruth	1	17	89	T		?	valence val_wrn	[4|to~me] taken as benefactive adjunct
4b	Ruth	2	11	178	T		?	valence val_wrn	_0c_ [2|עָשִׂית֙] do; make; perform; observe [3|together with mother-in-law~you:f]
4b	Ruth	2	11	178	T		?	valence val_wrn	[3|together with mother-in-law~you:f] taken as direct object
4b	Ruth	2	19	224	T		!	valence	_00_ [3|עָשִׂ֔ית] act; take action
4b	Ruth	2	19	227	T		?	valence val_wrn	_0c_ [2|עָשְׂתָה֙] do; make; perform; observe [3|with~him]
4b	Ruth	2	19	227	T		?	valence val_wrn	[3|with~him] taken as direct object
4b	Ruth	2	19	230	T		?	valence val_wrn	_0c_ [2|עָשִׂ֧יתִי] do; make; perform; observe [3|with~him]
4b	Ruth	2	19	230	T		?	valence val_wrn	[3|with~him] taken as direct object
4b	Ruth	3	4	278	T		!	valence	_00_ [2|תַּעֲשִֽׂין] act; take action
4b	Ruth	3	5	282	T		!	valence	_10_ [2|אֶֽעֱשֶֽׂה] do; make; perform; observe [1|whole]
4b	Ruth	3	6	284	T		!	valence	_10_ [2|תַּ֕עַשׂ] do; make; perform; observe [3|as whole]
4b	Ruth	3	11	317	T		?	valence val_wrn	_1i_ [2|אֶֽעֱשֶׂה] do; make; perform; observe [1|whole] for [3|to~you:f]
4b	Ruth	3	11	317	T		?	valence val_wrn	[3|to~you:f] taken as benefactive adjunct
4b	Ruth	3	16	354	T		?	valence val_wrn	_0i_ [2|עָֽשָׂה] act; take action for [3|to~her]
4b	Ruth	3	16	354	T		?	valence val_wrn	[3|to~her] taken as benefactive adjunct
4b	Ruth	4	11	438	T		!	valence	_10_ [2|עֲשֵׂה] do; make; perform; observe [3|power]
4b	Canticum	1	11	43	T		?	valence val_wrn	_1i_ [2|נַעֲשֶׂה] do; make; perform; observe [1|turn gold] for [3|to~you:f]
4b	Canticum	1	11	43	T		?	valence val_wrn	[3|to~you:f] taken as benefactive adjunct
4b	Canticum	3	9	159	T		!	valence	_10_ [2|עָ֤שָׂה] do; make; perform; observe [1|litter]
4b	Canticum	3	10	160	T		!	valence	_2_ [2|עָ֣שָׂה] make [1|pillar~him] to be [3|silver]
4b	Canticum	8	8	441	T		!	valence	_2_ [2|נַּעֲשֶׂה֙] make [3|to sister~us] to be [1|what]
4b	Ecclesiastes	2	2	97	T		!	valence	_10_ [2|עֹשָֽׂה] do; make; perform; observe [1|what this]
4b	Ecclesiastes	2	3	104	T		?	valence val_wrn	_0l_ [2|יַעֲשׂוּ֙] act; take action at [3|under part the heavens]
4b	Ecclesiastes	2	3	104	T		?	valence val_wrn	[3|under part the heavens] taken as locative adjunct
4b	Ecclesiastes	2	5	108	T		?	valence val_wrn	_1i_ [1|עָשִׂ֣יתִי] do; make; perform; observe [3|garden and park] for [2|to~me]
4b	Ecclesiastes	2	5	108	T		?	valence val_wrn	[2|to~me] taken as benefactive adjunct
4b	Ecclesiastes	2	6	110	T		?	valence val_wrn	_1i_ [1|עָשִׂ֥יתִי] do; make; perform; observe [3|pool water] for [2|to~me]
4b	Ecclesiastes	2	6	110	T		?	valence val_wrn	[2|to~me] taken as benefactive adjunct
4b	Ecclesiastes	2	8	117	T		?	valence val_wrn	_1i_ [1|עָשִׂ֨יתִי] do; make; perform; observe [3|sing and sing and comfort son the human, mankind lady and lady] for [2|to~me]
4b	Ecclesiastes	2	8	117	T		?	valence val_wrn	[2|to~me] taken as benefactive adjunct
4b	Ecclesiastes	2	11	129	T		!	valence	_00_ [2|עָשׂ֣וּ] act; take action
4b	Ecclesiastes	2	11	132	T		!	valence	_00_ [1|עֲשֹׂ֑ות] act; take action
4b	Ecclesiastes	2	12	141	T		!	valence	_10_ [3|עָשֽׂוּהוּ] do; make; perform; observe [3|make~him]
4b	Ecclesiastes	3	11	272	T		!	valence	_10_ [2|עָשָׂ֖ה] do; make; perform; observe [1|& the whole]
4b	Ecclesiastes	3	11	275	T		!	valence	_00_ [2|עָשָׂ֥ה] act; take action
4b	Ecclesiastes	3	12	279	T		!	valence	_10_ [2|עֲשֹׂ֥ות] do; make; perform; observe [3|good]
4b	Ecclesiastes	3	14	287	T		!	valence	_00_ [2|יַעֲשֶׂ֤ה] act; take action
4b	Ecclesiastes	3	14	295	T		!	valence	_10_ [3|עָשָׂ֔ה] do; make; perform; observe [2|<relative> fear from to face~him]
4b	Ecclesiastes	4	17	414	T		!	valence	_10_ [1|עֲשֹׂ֥ות] do; make; perform; observe [2|evil]
4b	Ecclesiastes	6	12	557	T		!	valence	_10_ [2|יַעֲשֵׂ֣ם] do; make; perform; observe [2|make~them:mm]
4b	Ecclesiastes	7	14	602	T		!	valence	_2_ [3|עָשָׂ֣ה] make [2|to side this] to be [1|even & this]
4b	Ecclesiastes	7	20	622	T		!	valence	_10_ [2|יַעֲשֶׂה] do; make; perform; observe [3|good]
4b	Ecclesiastes	7	29	666	T		!	valence	_2_ [2|עָשָׂ֧ה] make [4|& the human, mankind] to be [5|right]
4b	Ecclesiastes	8	3	680	T		!	valence	_10_ [3|יַעֲשֶֽׂה] do; make; perform; observe [2|whole]
4b	Ecclesiastes	8	4	683	T		!	valence	_10_ [2|תַּעֲשֶֽׂה] do; make; perform; observe [1|what]
4b	Ecclesiastes	8	10	711	T		!	valence	_00_ [3|עָשׂ֑וּ] act; take action
4b	Ecclesiastes	8	11	715	T		!	valence	_10_ [1|עֲשֹׂ֥ות] do; make; perform; observe [2|evil]
4b	Ecclesiastes	8	12	716	T		!	valence	_10_ [3|עֹשֶׂ֥ה] do; make; perform; observe [4|evil]
4b	Ecclesiastes	9	10	806	T		!	valence	_10_ [2|עֲשֵׂ֑ה] do; make; perform; observe [1|whole]
4b	Ecclesiastes	9	10	805	T		!	valence	_00_ [1|עֲשֹׂ֥ות] act; take action
4b	Ecclesiastes	10	19	904	T		!	valence	_2_ [2|עֹשִׂ֣ים] make [1|to laughter] to be [3|bread]
4b	Ecclesiastes	11	5	932	T		!	valence	_10_ [2|יַעֲשֶׂ֖ה] do; make; perform; observe [3|& the whole]
4b	Ecclesiastes	12	12	1012	T		!	valence	_10_ [1|עֲשֹׂ֨ות] do; make; perform; observe [2|letter]
4b	Threni	1	21	119	T		!	valence	_00_ [3|עָשִׂ֑יתָ] act; take action
4b	Threni	2	17	212	T		!	valence	_10_ [1|עָשָׂ֨ה] do; make; perform; observe [2|<relative> ponder]
4b	Esther	1	3	9	T		!	valence	_2_ [3|עָשָׂ֣ה] make [5|to whole chief~him and servant~him power Persia and Media the nobles and chief the district to face~him] to be [4|drinking]
4b	Esther	1	5	13	T		!	valence	_2_ [2|עָשָׂ֣ה] make [4|to whole the people to from great and unto small] to be [5|drinking]
4b	Esther	1	8	24	T		!	valence	_10_ [1|עֲשֹׂ֖ות] do; make; perform; observe [2|as pleasure man and man]
4b	Esther	1	9	25	T		?	valence val_wrn	_1l_ [2|עָשְׂתָ֖ה] do; make; perform; observe [3|drinking woman] at [4|house the kingship]
4b	Esther	1	9	25	T		?	valence val_wrn	[4|house the kingship] taken as locative adjunct
4b	Esther	1	15	46	T		?	valence val_wrn	_0l_ [1|עֲשֹׂ֔ות] act; take action at [2|in the queen Vashti]
4b	Esther	1	15	46	T		?	valence val_wrn	[2|in the queen Vashti] taken as locative adjunct
4b	Esther	1	15	47	T		!	valence	_10_ [3|עָשְׂתָ֗ה] do; make; perform; observe [4|& word the king Ahasuerus in hand the official]
4b	Esther	1	20	70	T		!	valence	_00_ [2|יַעֲשֶׂה֙] act; take action
4b	Esther	1	21	75	T		!	valence	_10_ [2|יַּ֥עַשׂ] do; make; perform; observe [4|as word Memucan]
4b	Esther	2	1	85	T		!	valence	_00_ [3|עָשָׂ֔תָה] act; take action
4b	Esther	2	4	96	T		!	valence	_00_ [2|יַּ֥עַשׂ] act; take action
4b	Esther	2	18	158	T		!	valence	_2_ [2|יַּ֨עַשׂ] make [5|to whole chief~him and servant~him] to be [4|drinking great & drinking Esther]
4b	Esther	2	18	159	T		!	valence	_2_ [4|עָשָׂ֔ה] make [3|to the district] to be [2|release]
4b	Esther	2	20	165	T		!	valence	_10_ [4|עֹשָׂ֔ה] do; make; perform; observe [2|& word Mordecai]
4b	Esther	3	8	224	T		!	valence	_10_ [4|עֹשִׂ֔ים] do; make; perform; observe [2|& orders the king]
4b	Esther	3	11	238	T		?	valence val_wrn	_0l_ [1|עֲשֹׂ֥ות] act; take action at [2|in~him]
4b	Esther	3	11	238	T		?	valence val_wrn	[2|in~him] taken as locative adjunct
4b	Esther	4	17	352	T		!	valence	_00_ [2|יַּ֕עַשׂ] act; take action
4b	Esther	5	4	375	T		?	valence val_wrn	_0i_ [2|עָשִׂ֥יתִי] act; take action for [3|to~him]
4b	Esther	5	4	375	T		?	valence val_wrn	[3|to~him] taken as benefactive adjunct
4b	Esther	5	5	378	T		!	valence	_10_ [1|עֲשֹׂ֖ות] do; make; perform; observe [2|& word Esther]
4b	Esther	5	5	380	T		!	valence	_00_ [2|עָשְׂתָ֥ה] act; take action
4b	Esther	5	8	393	T		!	valence	_10_ [2|עֲשֹׂ֖ות] do; make; perform; observe [3|& request~me]
4b	Esther	5	8	395	T		?	valence val_wrn	_0i_ [2|אֶֽעֱשֶׂ֣ה] act; take action for [3|to~them:mm]
4b	Esther	5	8	395	T		?	valence val_wrn	[3|to~them:mm] taken as benefactive adjunct
4b	Esther	5	8	396	T		!	valence	_00_ [3|אֶֽעֱשֶׂ֖ה] act; take action
4b	Esther	5	12	411	T		!	valence	_00_ [2|עָשָׂ֖תָה] act; take action
4b	Esther	5	14	419	T		!	valence	_10_ [1|יַֽעֲשׂוּ] do; make; perform; observe [2|tree high five cubit]
4b	Esther	5	14	424	T		!	valence	_10_ [2|יַּ֥עַשׂ] do; make; perform; observe [3|the tree]
4b	Esther	6	6	450	T		?	valence val_wrn	_0l_ [1|עֲשֹׂ֕ות] act; take action at [2|in the man]
4b	Esther	6	6	450	T		?	valence val_wrn	[2|in the man] taken as locative adjunct
4b	Esther	6	6	454	T		!	valence	_10_ [1|עֲשֹׂ֥ות] do; make; perform; observe [2|preciousness]
4b	Esther	6	10	475	T		!	valence	_10_ [2|עֲשֵׂה] do; make; perform; observe [4|to Mordecai the Jewish]
4b	Esther	6	14	499	T		!	valence	_00_ [2|עָשְׂתָ֥ה] act; take action
4b	Esther	7	5	529	T		!	valence	_00_ [1|עֲשֹׂ֥ות] act; take action
4b	Esther	7	9	548	T		!	valence	_10_ [2|עָשָׂ֪ה] do; make; perform; observe [4|to Mordecai]
4b	Esther	9	5	670	T		?	valence val_wrn	_0l_ [2|יַּֽעֲשׂ֥וּ] act; take action at [3|in hate~them:mm]
4b	Esther	9	5	670	T		?	valence val_wrn	[3|in hate~them:mm] taken as locative adjunct
4b	Esther	9	12	684	T		!	valence	_10_ [2|עָשׂ֑וּ] do; make; perform; observe [1|what]
4b	Esther	9	13	693	T		!	valence	_00_ [1|עֲשֹׂ֖ות] act; take action
4b	Esther	9	17	713	T		!	valence	_2_ [2|עָשֹׂ֣ה] make [3|&~him] to be [4|day drinking and joy]
4b	Esther	9	18	718	T		!	valence	_2_ [2|עָשֹׂ֣ה] make [3|&~him] to be [4|day drinking and joy]
4b	Esther	9	19	721	T		!	valence	_2_ [3|עֹשִׂ֗ים] make [4|& day four -teen to month Adar] to be [5|joy and drinking]
4b	Esther	9	21	729	T		!	valence	_10_ [2|עֹשִׂ֗ים] do; make; perform; observe [3|& day four -teen to month Adar and & day five -teen in~him]
4b	Esther	9	22	735	T		!	valence	_2_ [1|עֲשֹׂ֣ות] make [2|&~them:mm] to be [3|day drinking and joy]
4b	Esther	9	23	740	T		!	valence	_00_ [1|עֲשֹׂ֑ות] act; take action
4b	Esther	9	27	763	T		!	valence	_10_ [2|עֹשִׂ֗ים] do; make; perform; observe [3|& two the day the these]
4b	Daniel	1	13	50	T		!	valence	_00_ [1|עֲשֵׂ֖ה] act; take action
4b	Daniel	8	4	1178	T		!	valence	_10_ [2|עָשָׂ֥ה] do; make; perform; observe [3|as pleasure~him]
4b	Daniel	8	12	1214	T		!	valence	_00_ [2|עָשְׂתָ֖ה] act; take action
4b	Daniel	8	24	1274	T		!	valence	_00_ [2|עָשָׂ֑ה] act; take action
4b	Daniel	8	27	1290	T		!	valence	_10_ [2|אֶֽעֱשֶׂ֖ה] do; make; perform; observe [3|& work the king]
4b	Daniel	9	14	1355	T		!	valence	_00_ [2|עָשָׂ֔ה] act; take action
4b	Daniel	9	15	1360	T		?	valence val_wrn	_1i_ [2|תַּֽעַשׂ] do; make; perform; observe [4|name as the day the this] for [3|to~you:m]
4b	Daniel	9	15	1360	T		?	valence val_wrn	[3|to~you:m] taken as benefactive adjunct
4b	Daniel	9	19	1386	T		!	valence	_00_ [2|עֲשֵׂ֖ה] act; take action
4b	Daniel	11	3	1562	T		!	valence	_00_ [2|עָשָׂ֖ה] act; take action
4b	Daniel	11	6	1578	T		!	valence	_10_ [1|עֲשֹׂ֖ות] do; make; perform; observe [2|uprightness]
4b	Daniel	11	7	1586	T		!	valence	_00_ [2|עָשָׂ֥ה] act; take action
4b	Daniel	11	16	1623	T		!	valence	_00_ [2|יַ֨עַשׂ] act; take action
4b	Daniel	11	17	1632	T		!	valence	_00_ [2|עָשָׂ֑ה] act; take action
4b	Daniel	11	23	1659	T		!	valence	_10_ [2|יַעֲשֶׂ֣ה] do; make; perform; observe [3|deceit]
4b	Daniel	11	24	1664	T		!	valence	_10_ [2|עָשָׂ֗ה] do; make; perform; observe [2|<relative> not make father~him and father father~him]
4b	Daniel	11	24	1665	T		!	valence	_00_ [3|עָשׂ֤וּ] act; take action
4b	Daniel	11	28	1683	T		!	valence	_00_ [2|עָשָׂ֖ה] act; take action
4b	Daniel	11	30	1692	T		!	valence	_00_ [2|עָשָׂ֑ה] act; take action
4b	Daniel	11	32	1702	T		!	valence	_00_ [2|עָשֽׂוּ] act; take action
4b	Daniel	11	36	1715	T		!	valence	_00_ [2|עָשָׂ֨ה] act; take action
4b	Daniel	11	39	1730	T		!	valence	_00_ [2|עָשָׂ֞ה] act; take action
4b	Esra	3	4	155	T		!	valence	_10_ [2|יַּעֲשׂ֛וּ] do; make; perform; observe [3|& festival the cover of foliage]
4b	Esra	3	9	175	T		?	valence val_wrn	_1l_ [1|עֹשֵׂ֥ה] do; make; perform; observe [2|the work] at [3|in house the god(s)]
4b	Esra	3	9	175	T		?	valence val_wrn	[3|in house the god(s)] taken as locative adjunct
4b	Esra	6	19	465	T		!	valence	_10_ [2|יַּעֲשׂ֥וּ] do; make; perform; observe [4|& the Passover]
4b	Esra	6	22	474	T		!	valence	_10_ [2|יַּֽעֲשׂ֧וּ] do; make; perform; observe [3|festival matzah]
4b	Esra	7	10	494	T		!	valence	_00_ [2|עֲשֹׂ֑ת] act; take action
4b	Esra	10	4	774	T		!	valence	_00_ [2|עֲשֵֽׂה] act; take action
4b	Esra	10	5	777	T		!	valence	_00_ [1|עֲשֹׂ֛ות] act; take action
4b	Esra	10	11	803	T		!	valence	_10_ [2|עֲשׂ֣וּ] do; make; perform; observe [3|pleasure~him]
4b	Esra	10	12	808	T		!	valence	_00_ [1|עֲשֹֽׂות] act; take action
4b	Esra	10	16	826	T		!	valence	_00_ [2|יַּֽעֲשׂוּ] act; take action
4b	Nehemia	1	9	42	T		!	valence	_10_ [2|עֲשִׂיתֶ֖ם] do; make; perform; observe [3|&~them:mm]
4b	Nehemia	2	12	116	T		!	valence	_10_ [1|עֲשֹׂ֖ות] do; make; perform; observe [2|to Jerusalem]
4b	Nehemia	2	16	136	T		!	valence	_10_ [4|עֹשֶׂ֑ה] do; make; perform; observe [2|what]
4b	Nehemia	2	19	159	T		!	valence	_00_ [3|עֹשִׂ֔ים] act; take action
4b	Nehemia	3	16	211	T		!	valence	_00_ [2|עֲשׂוּיָ֔ה] act; take action
4b	Nehemia	3	34	252	T		!	valence	_10_ [3|עֹשִׂ֑ים] do; make; perform; observe [1|what]
4b	Nehemia	3	38	274	T		!	valence	_00_ [1|עֲשֹֽׂות] act; take action
4b	Nehemia	4	2	284	T		?	valence val_wrn	_1i_ [2|עֲשֹׂ֥ות] do; make; perform; observe [4|confusion] for [3|to~him]
4b	Nehemia	4	2	284	T		?	valence val_wrn	[3|to~him] taken as benefactive adjunct
4b	Nehemia	4	10	319	T		?	valence val_wrn	_0l_ [2|עֹשִׂ֣ים] act; take action at [3|in the work]
4b	Nehemia	4	10	319	T		?	valence val_wrn	[3|in the work] taken as locative adjunct
4b	Nehemia	4	11	325	T		?	valence val_wrn	_0l_ [2|עֹשֶׂ֣ה] act; take action at [3|in the work]
4b	Nehemia	4	11	325	T		?	valence val_wrn	[3|in the work] taken as locative adjunct
4b	Nehemia	4	15	339	T		?	valence val_wrn	_0l_ [3|עֹשִׂ֣ים] act; take action at [4|in the work]
4b	Nehemia	4	15	339	T		?	valence val_wrn	[4|in the work] taken as locative adjunct
4b	Nehemia	5	9	392	T		!	valence	_00_ [3|עֹשִׂ֑ים] act; take action
4b	Nehemia	5	12	401	T		!	valence	_00_ [2|נַעֲשֶׂ֔ה] act; take action
4b	Nehemia	5	12	405	T		!	valence	_10_ [1|עֲשֹׂ֖ות] do; make; perform; observe [2|as the word the this]
4b	Nehemia	5	13	415	T		!	valence	_10_ [2|יַּ֥עַשׂ] do; make; perform; observe [4|as the word the this]
4b	Nehemia	5	15	426	T		!	valence	_00_ [4|עָשִׂ֣יתִי] act; take action
4b	Nehemia	5	19	444	T		?	valence val_wrn	_0c_ [2|עָשִׂ֖יתִי] do; make; perform; observe [3|upon the people the this]
4b	Nehemia	5	19	444	T		?	valence val_wrn	[3|upon the people the this] taken as direct object
4b	Nehemia	6	2	455	T		?	valence val_wrn	_1i_ [1|עֲשֹׂ֥ות] do; make; perform; observe [3|evil] for [2|to~me]
4b	Nehemia	6	2	455	T		?	valence val_wrn	[2|to~me] taken as benefactive adjunct
4b	Nehemia	6	3	458	T		!	valence	_10_ [3|עֹשֶׂ֔ה] do; make; perform; observe [1|work great]
4b	Nehemia	6	13	517	T		!	valence	_00_ [2|אֶֽעֱשֶׂה] act; take action
4b	Nehemia	8	4	681	T		!	valence	_00_ [2|עָשׂ֣וּ] act; take action
4b	Nehemia	8	12	731	T		!	valence	_10_ [2|עֲשֹׂ֖ות] do; make; perform; observe [3|joy great]
4b	Nehemia	8	15	745	T		!	valence	_10_ [1|עֲשֹׂ֥ת] do; make; perform; observe [2|cover of foliage]
4b	Nehemia	8	16	748	T		?	valence val_wrn	_1i_ [2|יַּעֲשׂוּ֩] do; make; perform; observe [4|cover of foliage] for [3|to~them:mm]
4b	Nehemia	8	16	748	T		?	valence val_wrn	[3|to~them:mm] taken as benefactive adjunct
4b	Nehemia	8	17	751	T		!	valence	_10_ [2|יַּֽעֲשׂ֣וּ] do; make; perform; observe [4|cover of foliage]
4b	Nehemia	8	17	755	T		!	valence	_00_ [3|עָשׂ֡וּ] act; take action
4b	Nehemia	8	18	758	T		!	valence	_10_ [2|יַּֽעֲשׂוּ] do; make; perform; observe [3|festival]
4b	Nehemia	9	6	778	T		!	valence	_10_ [2|עָשִׂ֡יתָ] do; make; perform; observe [3|& the heavens heavens the heavens and whole service~them:mm]
4b	Nehemia	9	10	802	T		?	valence val_wrn	_1i_ [2|תַּֽעַשׂ] do; make; perform; observe [4|name] for [3|to~you:m]
4b	Nehemia	9	10	802	T		?	valence val_wrn	[3|to~you:m] taken as benefactive adjunct
4b	Nehemia	9	17	829	T		?	valence val_wrn	_0c_ [2|עָשִׂ֣יתָ] do; make; perform; observe [3|with~them:mm]
4b	Nehemia	9	17	829	T		?	valence val_wrn	[3|with~them:mm] taken as direct object
4b	Nehemia	9	18	836	T		?	valence val_wrn	_1i_ [3|עָשׂ֤וּ] do; make; perform; observe [5|bull molten image] for [4|to~them:mm]
4b	Nehemia	9	18	836	T		?	valence val_wrn	[4|to~them:mm] taken as benefactive adjunct
4b	Nehemia	9	18	840	T		!	valence	_10_ [2|יַּעֲשׂ֔וּ] do; make; perform; observe [3|contumely great]
4b	Nehemia	9	24	869	T		?	valence val_wrn	_0l_ [1|עֲשֹׂ֥ות] act; take action at [2|in~them:mm]
4b	Nehemia	9	24	869	T		?	valence val_wrn	[2|in~them:mm] taken as locative adjunct
4b	Nehemia	9	26	884	T		!	valence	_10_ [2|יַּעֲשׂ֔וּ] do; make; perform; observe [3|contumely great]
4b	Nehemia	9	28	894	T		?	valence val_wrn	_1l_ [1|עֲשֹׂ֥ות] do; make; perform; observe [2|evil] at [3|to face~you:m]
4b	Nehemia	9	28	894	T		?	valence val_wrn	[3|to face~you:m] taken as locative adjunct
4b	Nehemia	9	29	906	T		!	valence	_00_ [2|יַעֲשֶׂ֥ה] act; take action
4b	Nehemia	9	31	915	T		!	valence	_2_ [4|עֲשִׂיתָ֥ם] make [4|make~them:mm] to be [5|destruction]
4b	Nehemia	9	33	926	T		!	valence	_10_ [3|עָשִׂ֖יתָ] do; make; perform; observe [2|trustworthiness]
4b	Nehemia	9	34	928	T		!	valence	_10_ [4|עָשׂ֖וּ] do; make; perform; observe [5|instruction~you:m]
4b	Nehemia	10	30	992	T		!	valence	_10_ [2|עֲשֹׂ֗ות] do; make; perform; observe [3|& whole commandment YHWH lord~us and justice~him and portion~him]
4b	Nehemia	11	12	1058	T		!	valence	_10_ [1|עֹשֵׂ֤י] do; make; perform; observe [2|to the house]
4b	Nehemia	12	27	1161	T		!	valence	_10_ [1|עֲשֹׂ֨ת] do; make; perform; observe [2|dedication and joy]
4b	Nehemia	13	5	1224	T		?	valence val_wrn	_1i_ [2|יַּ֨עַשׂ] do; make; perform; observe [4|hall great] for [3|to~him]
4b	Nehemia	13	5	1224	T		?	valence val_wrn	[3|to~him] taken as benefactive adjunct
4b	Nehemia	13	7	1232	T		!	valence	_10_ [2|עָשָׂ֤ה] do; make; perform; observe [4|to Tobijah]
4b	Nehemia	13	7	1233	T		?	valence val_wrn	_1i_ [1|עֲשֹׂ֥ות] do; make; perform; observe [3|hall] for [2|to~him]
4b	Nehemia	13	7	1233	T		?	valence val_wrn	[2|to~him] taken as benefactive adjunct
4b	Nehemia	13	10	1244	T		!	valence	_10_ [1|עֹשֵׂ֥י] do; make; perform; observe [2|the work]
4b	Nehemia	13	14	1260	T		?	valence val_wrn	_0l_ [2|עָשִׂ֛יתִי] act; take action at [3|in house god(s)~me and in guard~him]
4b	Nehemia	13	14	1260	T		?	valence val_wrn	[3|in house god(s)~me and in guard~him] taken as locative adjunct
4b	Nehemia	13	17	1277	T		!	valence	_00_ [3|עֹשִׂ֔ים] act; take action
4b	Nehemia	13	18	1279	T		!	valence	_00_ [4|עָשׂוּ֙] act; take action
4b	Nehemia	13	27	1327	T		!	valence	_10_ [1|עֲשֹׂת֙] do; make; perform; observe [2|& whole the evil the great the this]
4b	Chronica_I	4	10	292	T		?	valence val_wrn	_0c_ [2|עָשִׂ֥יתָ] do; make; perform; observe [3|from evil]
4b	Chronica_I	4	10	292	T		?	valence val_wrn	[3|from evil] taken as direct object
4b	Chronica_I	5	10	389	T		?	valence val_wrn	_1c_ [3|עָשׂ֤וּ] make [4|war] to be [5|with the Hagrite]
4b	Chronica_I	5	10	389	T		?	valence val_wrn	[5|with the Hagrite] taken as extra direct object besides [4|war]
4b	Chronica_I	5	19	405	T		?	valence val_wrn	_1c_ [2|יַּעֲשׂ֥וּ] make [3|war] to be [4|with the Hagrite and Jetur and Naphish and Nodab]
4b	Chronica_I	5	19	405	T		?	valence val_wrn	[4|with the Hagrite and Jetur and Naphish and Nodab] taken as extra direct object besides [3|war]
4b	Chronica_I	10	11	840	T		!	valence	_10_ [2|עָשׂ֥וּ] do; make; perform; observe [4|to Saul]
4b	Chronica_I	11	19	926	T		!	valence	_10_ [1|עֲשֹׂ֣ות] do; make; perform; observe [2|this]
4b	Chronica_I	11	19	931	T		!	valence	_10_ [2|עָשׂ֔וּ] do; make; perform; observe [1|these]
4b	Chronica_I	11	24	948	T		!	valence	_10_ [2|עָשָׂ֔ה] do; make; perform; observe [1|these]
4b	Chronica_I	12	33	1075	T		!	valence	_10_ [2|יַּעֲשֶׂ֣ה] do; make; perform; observe [1|what]
4b	Chronica_I	13	4	1121	T		!	valence	_00_ [1|עֲשֹׂ֣ות] act; take action
4b	Chronica_I	14	16	1203	T		!	valence	_00_ [2|יַּ֣עַשׂ] act; take action
4b	Chronica_I	15	1	1208	T		?	valence val_wrn	_1i_ [2|יַּֽעַשׂ] do; make; perform; observe [4|house] for [3|to~him]
4b	Chronica_I	15	1	1208	T		?	valence val_wrn	[3|to~him] taken as benefactive adjunct
4b	Chronica_I	16	12	1321	T		!	valence	_00_ [2|עָשָׂ֔ה] act; take action
4b	Chronica_I	16	26	1354	T		!	valence	_10_ [4|עָשָֽׂה] do; make; perform; observe [3|heavens]
4b	Chronica_I	17	2	1423	T		!	valence	_10_ [2|עֲשֵׂ֑ה] do; make; perform; observe [1|whole]
4b	Chronica_I	17	8	1452	T		!	valence	_10_ [2|עָשִׂ֤יתִֽי] do; make; perform; observe [4|name as name the great]
4b	Chronica_I	17	19	1498	T		!	valence	_10_ [2|עָשִׂ֕יתָ] do; make; perform; observe [3|& whole the greatness the this]
4b	Chronica_I	17	23	1520	T		!	valence	_00_ [2|עֲשֵׂ֖ה] act; take action
4b	Chronica_I	18	8	1571	T		!	valence	_10_ [2|עָשָׂ֣ה] do; make; perform; observe [4|& sea the bronze and & the pillar and & tool the bronze]
4b	Chronica_I	18	14	1589	T		!	valence	_2_ [3|עֹשֶׂ֛ה] make [5|to whole people~him] to be [4|justice and justice]
4b	Chronica_I	19	2	1600	T		?	valence val_wrn	_1c_ [1|אֶֽעֱשֶׂה] make [2|loyalty] to be [3|with Hanun son Nahash]
4b	Chronica_I	19	2	1600	T		?	valence val_wrn	[3|with Hanun son Nahash] taken as extra direct object besides [2|loyalty]
4b	Chronica_I	19	2	1601	T		?	valence val_wrn	_1c_ [2|עָשָׂ֨ה] make [5|loyalty] to be [4|with~me]
4b	Chronica_I	19	2	1601	T		?	valence val_wrn	[4|with~me] taken as extra direct object besides [5|loyalty]
4b	Chronica_I	19	13	1660	T		!	valence	_10_ [3|יַעֲשֶֽׂה] do; make; perform; observe [2|the good in eye~him]
4b	Chronica_I	20	3	1712	T		!	valence	_10_ [3|יַעֲשֶׂ֣ה] do; make; perform; observe [5|to whole town son Ammon]
4b	Chronica_I	21	8	1760	T		!	valence	_10_ [2|עָשִׂ֖יתִי] do; make; perform; observe [3|& the word the this]
4b	Chronica_I	21	10	1772	T		?	valence val_wrn	_0i_ [2|אֶֽעֱשֶׂה] act; take action for [3|to~you:m]
4b	Chronica_I	21	10	1772	T		?	valence val_wrn	[3|to~you:m] taken as benefactive adjunct
4b	Chronica_I	21	17	1819	T		!	valence	_10_ [2|עָשׂ֑וּ] do; make; perform; observe [1|what]
4b	Chronica_I	21	23	1846	T		!	valence	_10_ [2|יַ֛עַשׂ] do; make; perform; observe [2|the good in eye~him]
4b	Chronica_I	21	29	1870	T		?	valence val_wrn	_0l_ [2|עָשָׂ֨ה] act; take action at [4|in the desert]
4b	Chronica_I	21	29	1870	T		?	valence val_wrn	[4|in the desert] taken as locative adjunct
4b	Chronica_I	22	8	1909	T		!	valence	_10_ [3|עָשִׂ֑יתָ] do; make; perform; observe [2|war great]
